UID,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus
9924,Nov,3,Tuesday,Honda,Urban,Wednesday,Nov,3,Male,Married
13085,Aug,5,Tuesday,Honda,Urban,Wednesday,Aug,5,Female,Married
9703,Aug,4,Sunday,Honda,Urban,Tuesday,Aug,5,Male,Married
3830,Oct,1,Wednesday,Mazda,Urban,Thursday,Oct,1,Female,Single
9188,Nov,1,Thursday,Toyota,Urban,Wednesday,Nov,2,Male,Married
10285,Feb,4,Thursday,Accura,Urban,Monday,Mar,1,Male,Married
1078,Aug,3,Wednesday,Pontiac,Rural,Friday,Aug,3,Male,Married
12724,Jun,1,Saturday,Chevrolet,Urban,Friday,Jun,2,Female,Married
6350,Apr,2,Tuesday,Chevrolet,Urban,Tuesday,Apr,3,Male,Married
12993,Sep,2,Friday,Pontiac,Rural,Wednesday,Sep,2,Male,Single
1058,Sep,2,Friday,Accura,Urban,Monday,Oct,1,Male,Married
14886,Aug,2,Thursday,Toyota,Urban,Friday,Aug,3,Male,Single
15264,Oct,5,Saturday,Toyota,Urban,Tuesday,Oct,5,Male,Married
6598,Jan,1,Friday,Honda,Urban,Monday,Jan,2,Male,Married
11021,May,2,Friday,Pontiac,Urban,Thursday,May,3,Female,Married
13002,Dec,1,Saturday,Toyota,Urban,Monday,Dec,2,Female,Married
1661,Jan,3,Friday,Chevrolet,Urban,Wednesday,Jan,4,Male,Married
12041,Jan,3,Saturday,Toyota,Urban,Monday,Jan,3,Male,Married
14479,Apr,4,Sunday,Chevrolet,Urban,Thursday,May,1,Male,Married
7833,Apr,4,Monday,Toyota,Rural,Monday,Apr,4,Male,Single
13366,Jan,1,Monday,Honda,Urban,Thursday,Jan,3,Male,Married
8216,Dec,4,Tuesday,Pontiac,Urban,Tuesday,Dec,4,Male,Married
11004,Nov,3,Wednesday,Pontiac,Urban,Tuesday,Nov,4,Male,Single
2228,Feb,4,Sunday,Accura,Urban,Monday,Mar,3,Male,Married
8679,Dec,3,Sunday,Pontiac,Urban,Monday,Dec,3,Male,Married
4884,May,1,Wednesday,Mazda,Urban,Monday,May,3,Male,Single
3298,Sep,1,Friday,Mazda,Urban,Friday,Sep,5,Female,Married
52,Jul,3,Sunday,Honda,Rural,Wednesday,Jan,4,Male,Married
331,Nov,1,Friday,Pontiac,Urban,Tuesday,Nov,2,Female,Married
10989,Sep,3,Monday,Toyota,Urban,Thursday,Sep,4,Female,Married
11521,Sep,1,Sunday,Pontiac,Urban,Monday,Oct,2,Male,Married
8547,Jun,1,Friday,Ford,Urban,Monday,Jun,1,Male,Married
8113,Dec,2,Saturday,Pontiac,Urban,Wednesday,Dec,3,Female,Married
14483,Apr,1,Sunday,Toyota,Urban,Monday,Jul,3,Male,Married
4337,Jun,2,Tuesday,Pontiac,Urban,Wednesday,Jun,2,Male,Married
1778,May,1,Monday,VW,Rural,Tuesday,May,1,Male,Single
7006,Jan,5,Monday,Honda,Urban,Tuesday,Feb,1,Male,Single
5381,Feb,3,Tuesday,Accura,Urban,Tuesday,Feb,4,Male,Married
14404,Jan,4,Monday,VW,Rural,Thursday,Jan,4,Male,Married
640,Jun,3,Tuesday,Pontiac,Urban,Monday,Jul,3,Male,Married
175,Feb,1,Sunday,Chevrolet,Urban,Thursday,Feb,2,Male,Single
9234,Mar,4,Wednesday,Mazda,Urban,Wednesday,Apr,1,Male,Married
4817,Jul,1,Saturday,Chevrolet,Urban,Friday,Jul,2,Male,Married
423,Jan,5,Saturday,Toyota,Urban,Tuesday,Jan,5,Male,Married
6453,Nov,3,Thursday,Dodge,Urban,Friday,Nov,3,Male,Married
10380,Jan,1,Saturday,Honda,Rural,Tuesday,Jan,1,Male,Single
6877,Dec,2,Wednesday,Pontiac,Urban,Wednesday,Dec,2,Male,Single
3584,Feb,5,Monday,Dodge,Urban,Tuesday,Mar,1,Male,Married
3092,Oct,2,Wednesday,Mazda,Urban,Wednesday,Oct,3,Male,Married
2346,Oct,5,Friday,Mazda,Urban,Tuesday,Nov,1,Male,Single
8321,Apr,3,Friday,Pontiac,Urban,Monday,Apr,3,Female,Married
9063,Apr,1,Monday,VW,Urban,Monday,Apr,1,Male,Married
15331,Feb,4,Saturday,Chevrolet,Urban,Tuesday,Mar,1,Male,Married
10454,Jun,4,Thursday,Pontiac,Urban,Thursday,Jul,1,Male,Married
14130,Feb,1,Friday,Pontiac,Rural,Friday,Feb,1,Male,Married
57,Nov,2,Friday,Accura,Urban,Monday,Nov,2,Male,Single
7969,Sep,3,Sunday,Pontiac,Urban,Monday,Sep,3,Male,Married
13747,Jan,3,Wednesday,Pontiac,Urban,Wednesday,Jan,3,Female,Married
4894,Oct,5,Saturday,Toyota,Urban,Wednesday,Nov,1,Male,Married
13342,Nov,1,Tuesday,Pontiac,Urban,Wednesday,Nov,1,Female,Single
8429,Oct,5,Sunday,Toyota,Rural,Thursday,Nov,1,Male,Married
6104,Apr,2,Friday,Pontiac,Urban,Friday,Apr,3,Male,Married
14070,May,2,Monday,Toyota,Urban,Tuesday,Jun,2,Male,Married
8787,Feb,4,Monday,Mazda,Urban,Tuesday,Feb,4,Male,Married
12544,Nov,2,Monday,Mazda,Urban,Monday,Nov,2,Male,Married
9729,Dec,1,Sunday,Pontiac,Urban,Tuesday,Dec,1,Male,Married
8107,Dec,4,Tuesday,Honda,Urban,Thursday,Dec,5,Female,Single
14768,Dec,4,Friday,Toyota,Urban,Friday,Dec,4,Male,Married
5645,Apr,3,Monday,Accura,Urban,Tuesday,Apr,3,Male,Married
134,Apr,1,Tuesday,Honda,Urban,Friday,Apr,2,Male,Single
13043,Dec,2,Friday,Chevrolet,Urban,Friday,Dec,3,Male,Married
10387,Jan,2,Sunday,Toyota,Urban,Monday,Jan,2,Male,Single
4612,May,3,Sunday,Chevrolet,Urban,Monday,May,3,Female,Single
8036,Mar,2,Friday,Mazda,Rural,Friday,Mar,3,Male,Married
9849,Feb,1,Saturday,Pontiac,Rural,Tuesday,Apr,4,Male,Married
12913,Mar,2,Saturday,Pontiac,Urban,Tuesday,Mar,3,Male,Married
13800,Jun,5,Thursday,Mazda,Urban,Wednesday,Oct,4,Male,Married
203,Sep,1,Monday,Honda,Rural,Tuesday,Sep,1,Male,Married
7849,Oct,3,Sunday,Pontiac,Urban,Wednesday,Oct,3,Male,Married
10457,Apr,5,Friday,Toyota,Urban,Thursday,May,1,Male,Married
4178,Jun,1,Thursday,Pontiac,Rural,Wednesday,Jun,2,Male,Married
365,Apr,1,Wednesday,Chevrolet,Urban,Monday,Apr,2,Male,Married
14310,Oct,3,Sunday,Pontiac,Urban,Monday,Oct,3,Female,Married
13373,Mar,3,Monday,Honda,Urban,Monday,Mar,3,Male,Married
6218,Jun,4,Friday,Chevrolet,Rural,Friday,Jul,2,Male,Married
7636,Oct,1,Thursday,Toyota,Urban,Thursday,Oct,1,Male,Married
14384,Oct,4,Tuesday,Pontiac,Urban,Wednesday,Nov,1,Female,Married
10173,Feb,1,Friday,Toyota,Urban,Tuesday,Feb,2,Male,Married
4768,May,3,Tuesday,Toyota,Urban,Friday,Jun,2,Male,Married
8890,May,4,Monday,Pontiac,Urban,Monday,May,5,Male,Married
11604,Oct,4,Wednesday,Honda,Urban,Thursday,Oct,4,Male,Single
6279,Sep,3,Sunday,Pontiac,Urban,Monday,Sep,3,Male,Married
14536,Nov,5,Tuesday,Ford,Urban,Tuesday,Nov,5,Male,Single
8618,Oct,4,Tuesday,Chevrolet,Urban,Tuesday,Oct,4,Male,Married
14247,Nov,1,Wednesday,Honda,Urban,Thursday,Nov,1,Male,Single
3130,Jul,1,Friday,VW,Urban,Monday,Jul,1,Male,Single
3930,Jun,5,Wednesday,Accura,Rural,Saturday,Jul,1,Male,Married
9972,Sep,4,Thursday,Pontiac,Urban,Monday,Sep,4,Male,Married
354,Mar,2,Tuesday,Chevrolet,Urban,Tuesday,Mar,2,Male,Married
8021,May,2,Friday,Toyota,Urban,Monday,May,3,Male,Married
7708,Nov,2,Tuesday,Toyota,Urban,Thursday,Dec,4,Male,Married
2066,Sep,4,Thursday,Mazda,Urban,Monday,Sep,4,Female,Married
7171,Jun,3,Sunday,Pontiac,Urban,Wednesday,Jul,1,Female,Divorced
4690,May,2,Thursday,Mazda,Urban,Friday,May,2,Male,Married
3247,Aug,5,Monday,Pontiac,Urban,Monday,Sep,1,Male,Single
2781,Nov,4,Saturday,Pontiac,Urban,Monday,Nov,5,Male,Single
2400,Sep,1,Friday,Toyota,Urban,Monday,Sep,1,Male,Married
2840,Feb,1,Wednesday,Toyota,Urban,Monday,Apr,2,Male,Married
5995,Dec,1,Thursday,Honda,Urban,Friday,Dec,1,Male,Married
2355,Jul,1,Friday,Honda,Urban,Monday,Jul,3,Male,Married
10487,Mar,1,Friday,Pontiac,Urban,Saturday,Mar,1,Male,Married
10302,Jul,1,Tuesday,Pontiac,Urban,Thursday,Jul,2,Male,Married
12638,Jul,4,Friday,Honda,Rural,Monday,Aug,2,Male,Single
12543,Nov,1,Sunday,Honda,Urban,Monday,Nov,2,Male,Married
2585,Apr,1,Monday,Ford,Urban,Tuesday,Apr,1,Male,Single
7019,Oct,2,Saturday,Mazda,Urban,Thursday,Oct,3,Male,Single
5733,May,1,Saturday,Mazda,Urban,Tuesday,May,2,Male,Married
4932,Aug,2,Wednesday,Chevrolet,Urban,Wednesday,Aug,2,Male,Married
3265,May,2,Thursday,Pontiac,Urban,Thursday,May,2,Male,Married
12383,Feb,3,Tuesday,Toyota,Urban,Tuesday,Mar,3,Male,Married
9975,Feb,2,Wednesday,Chevrolet,Urban,Monday,Feb,2,Male,Married
4222,Jun,1,Friday,Honda,Urban,Wednesday,Jun,5,Male,Single
4058,Oct,2,Monday,Pontiac,Urban,Thursday,Oct,2,Female,Single
8228,Jul,4,Sunday,Honda,Urban,Monday,Jul,4,Female,Single
14008,Feb,4,Monday,Chevrolet,Urban,Monday,Feb,4,Male,Married
3143,Nov,2,Tuesday,Toyota,Urban,Thursday,Nov,3,Male,Married
3255,Jun,4,Sunday,Toyota,Urban,Tuesday,Jun,5,Female,Married
4379,Jun,5,Tuesday,Pontiac,Urban,Tuesday,Jun,5,Male,Married
13614,Sep,1,Wednesday,Mazda,Urban,Thursday,Sep,2,Male,Married
12398,Jul,2,Tuesday,Pontiac,Urban,Friday,Jul,3,Male,Married
8435,Oct,2,Friday,Chevrolet,Urban,Tuesday,Oct,3,Male,Married
14532,Apr,3,Saturday,Honda,Urban,Wednesday,Apr,3,Male,Married
14839,Dec,3,Monday,Toyota,Urban,Monday,Dec,3,Male,Married
13503,Jun,4,Thursday,Honda,Urban,Wednesday,Jun,5,Male,Married
6620,Sep,4,Saturday,Pontiac,Rural,Tuesday,Oct,1,Male,Single
379,Aug,3,Tuesday,Honda,Urban,Thursday,Aug,3,Male,Married
9489,Jul,1,Saturday,Pontiac,Rural,Tuesday,Jul,1,Female,Married
4334,Jun,1,Monday,Toyota,Urban,Tuesday,Jun,2,Male,Married
2197,Mar,4,Wednesday,Chevrolet,Urban,Thursday,Apr,4,Male,Married
1862,Mar,2,Monday,Ford,Urban,Friday,Apr,1,Male,Single
11184,Jul,5,Friday,Mazda,Urban,Wednesday,Aug,1,Male,Married
2070,Jun,1,Wednesday,Pontiac,Urban,Thursday,Jun,1,Female,Single
10345,Feb,4,Monday,Pontiac,Urban,Monday,Feb,4,Male,Married
2620,Jun,2,Monday,Honda,Urban,Friday,Jun,3,Female,Single
12700,Apr,3,Tuesday,Pontiac,Rural,Wednesday,Apr,3,Male,Single
11044,Feb,4,Sunday,Toyota,Urban,Wednesday,Mar,1,Male,Single
8075,Sep,2,Thursday,Mazda,Urban,Monday,Sep,2,Male,Married
10586,Jun,2,Friday,Honda,Urban,Friday,Jun,2,Male,Married
14562,Sep,2,Tuesday,Toyota,Urban,Thursday,Sep,3,Male,Married
6814,Aug,4,Tuesday,Pontiac,Urban,Wednesday,Aug,4,Male,Married
870,May,1,Wednesday,Toyota,Urban,Friday,May,2,Male,Married
6874,Oct,2,Saturday,Chevrolet,Urban,Tuesday,Feb,3,Male,Married
12291,Feb,4,Wednesday,Pontiac,Urban,Monday,Feb,5,Female,Single
6262,May,1,Wednesday,Toyota,Urban,Friday,May,3,Female,Single
9194,Apr,4,Thursday,Accura,Urban,Friday,May,1,Male,Married
2510,Oct,3,Monday,Honda,Urban,Monday,Oct,4,Male,Single
4537,Aug,3,Tuesday,Toyota,Urban,Wednesday,Aug,3,Male,Married
6222,Jan,1,Saturday,Honda,Rural,Friday,Mar,4,Male,Married
2772,Jun,4,Wednesday,Honda,Urban,Friday,Jun,4,Male,Married
3147,May,3,Monday,Toyota,Urban,Monday,May,3,Male,Married
934,Jul,2,Thursday,Pontiac,Urban,Friday,Jul,4,Female,Married
7056,Jan,2,Sunday,Pontiac,Urban,Monday,Jan,3,Male,Married
11172,Aug,3,Tuesday,Mazda,Urban,Monday,Aug,4,Male,Married
3260,Apr,2,Sunday,Pontiac,Urban,Monday,Apr,3,Male,Married
13944,Oct,2,Monday,Mazda,Urban,Tuesday,Oct,2,Male,Married
9317,Mar,4,Monday,Honda,Urban,Tuesday,Mar,5,Male,Single
2822,Dec,1,Monday,Toyota,Urban,Monday,Dec,1,Male,Married
1465,Dec,1,Tuesday,Pontiac,Urban,Tuesday,Dec,4,Male,Married
10217,Dec,1,Monday,Toyota,Urban,Wednesday,Dec,2,Female,Single
107,Nov,4,Sunday,Pontiac,Urban,Thursday,Apr,2,Male,Married
14924,Jul,4,Wednesday,Toyota,Urban,Thursday,Jul,5,Female,Married
6669,Jul,1,Wednesday,Mazda,Urban,Monday,Jul,2,Male,Married
14294,Apr,4,Wednesday,Pontiac,Urban,Friday,Apr,5,Male,Single
720,Mar,5,Thursday,Ford,Rural,Thursday,Apr,1,Male,Married
9213,Aug,3,Friday,Toyota,Urban,Tuesday,Aug,4,Male,Married
13587,Aug,3,Friday,Toyota,Urban,Tuesday,Aug,5,Male,Married
1583,Sep,5,Thursday,Accura,Urban,Wednesday,Oct,1,Male,Married
5267,Feb,2,Friday,Chevrolet,Urban,Tuesday,Mar,2,Female,Single
5935,Jan,1,Sunday,Chevrolet,Urban,Thursday,Jan,1,Male,Single
970,Nov,3,Saturday,Mazda,Urban,Wednesday,Nov,4,Female,Single
322,Apr,3,Thursday,Chevrolet,Urban,Thursday,Apr,3,Male,Married
2018,May,1,Sunday,Mazda,Urban,Monday,May,1,Male,Married
5719,Apr,2,Thursday,Pontiac,Urban,Monday,Apr,3,Male,Married
9535,May,1,Monday,VW,Urban,Tuesday,May,2,Male,Married
13829,Mar,2,Friday,Mazda,Urban,Friday,Mar,2,Male,Married
8779,Jan,4,Wednesday,Pontiac,Rural,Tuesday,Feb,2,Male,Married
692,Jul,1,Thursday,Honda,Urban,Wednesday,Jul,3,Female,Single
10483,Jul,2,Tuesday,Pontiac,Urban,Friday,Jul,3,Female,Single
12292,May,3,Wednesday,Pontiac,Urban,Tuesday,May,4,Male,Married
13432,Aug,1,Monday,Honda,Urban,Monday,Sep,1,Male,Single
15254,Feb,1,Sunday,Pontiac,Urban,Thursday,Feb,2,Male,Married
10315,Dec,4,Wednesday,Chevrolet,Urban,Wednesday,Jan,1,Male,Married
389,Feb,4,Saturday,Pontiac,Urban,Monday,Feb,4,Male,Single
14444,Aug,1,Wednesday,Toyota,Urban,Friday,Aug,1,Male,Single
10769,Mar,4,Saturday,Mazda,Urban,Wednesday,Apr,1,Female,Single
14379,May,1,Saturday,Pontiac,Urban,Thursday,May,3,Male,Married
5685,Jul,3,Thursday,Pontiac,Urban,Friday,Jul,4,Male,Married
10255,Jan,3,Friday,Honda,Urban,Monday,Jan,4,Female,Single
5901,Mar,3,Monday,Pontiac,Urban,Friday,Apr,1,Male,Married
12147,Aug,5,Tuesday,Honda,Urban,Friday,Sep,1,Male,Married
1314,Jun,4,Sunday,Honda,Urban,Wednesday,Jun,5,Female,Married
14586,Sep,3,Monday,Pontiac,Urban,Thursday,Sep,4,Male,Single
2415,Mar,5,Thursday,Pontiac,Urban,Thursday,Apr,3,Male,Married
6493,Aug,5,Monday,Chevrolet,Urban,Wednesday,Sep,1,Male,Single
9846,Jun,5,Tuesday,Honda,Urban,Wednesday,Jun,5,Male,Married
8037,Apr,2,Sunday,Toyota,Urban,Thursday,Apr,2,Male,Married
3157,Aug,3,Friday,Pontiac,Urban,Friday,Aug,4,Male,Married
718,Jun,1,Saturday,Toyota,Urban,Monday,Jun,3,Male,Married
6986,Feb,3,Monday,Toyota,Urban,Tuesday,Mar,1,Female,Married
13468,Nov,4,Sunday,Mazda,Urban,Tuesday,Nov,5,Male,Married
967,Feb,1,Tuesday,Pontiac,Urban,Wednesday,Feb,1,Female,Married
12322,Mar,5,Friday,Chevrolet,Urban,Monday,Apr,1,Female,Married
14749,Feb,2,Wednesday,Honda,Urban,Friday,Feb,2,Male,Single
10957,Jul,3,Sunday,Pontiac,Urban,Monday,Jul,3,Male,Single
13892,Jan,4,Wednesday,Honda,Urban,Wednesday,Jan,4,Male,Single
7724,Nov,4,Sunday,Accura,Urban,Tuesday,Nov,5,Male,Married
13067,Jun,3,Monday,Honda,Urban,Thursday,Jun,4,Male,Married
7787,Nov,1,Sunday,Pontiac,Rural,Friday,Nov,2,Male,Married
13464,Jul,2,Tuesday,Honda,Rural,Wednesday,Jul,3,Female,Married
8482,Jun,2,Monday,Ferrari,Urban,Wednesday,Jun,3,Male,Married
11377,Aug,5,Wednesday,Toyota,Urban,Thursday,Sep,1,Female,Married
4522,Feb,3,Friday,Toyota,Rural,Wednesday,Mar,1,Male,Married
6535,Oct,3,Wednesday,Ford,Urban,Tuesday,Nov,2,Male,Married
7307,Jun,4,Saturday,Toyota,Urban,Monday,Jul,2,Male,Single
2533,Feb,3,Thursday,Honda,Rural,Wednesday,Feb,4,Male,Married
1046,Mar,5,Thursday,Pontiac,Urban,Saturday,Apr,1,Female,Married
2408,Jul,4,Thursday,Toyota,Rural,Wednesday,Aug,1,Male,Married
5864,Oct,4,Friday,Toyota,Urban,Friday,Nov,1,Male,Single
6008,Aug,2,Saturday,Honda,Urban,Wednesday,Aug,3,Male,Married
5037,Jun,5,Thursday,Pontiac,Urban,Tuesday,Jul,1,Female,Single
12879,Sep,3,Monday,Chevrolet,Urban,Monday,Sep,3,Female,Married
2221,Feb,2,Saturday,Honda,Urban,Thursday,Mar,1,Male,Married
1976,May,5,Tuesday,Toyota,Urban,Tuesday,May,5,Male,Single
468,Feb,1,Saturday,Accura,Urban,Monday,Feb,2,Male,Married
14674,Sep,5,Saturday,Mazda,Urban,Thursday,Nov,2,Male,Married
11956,Feb,2,Saturday,Pontiac,Urban,Friday,Feb,3,Male,Married
15010,Oct,3,Thursday,Honda,Urban,Friday,Oct,4,Male,Single
7462,Sep,2,Thursday,Toyota,Urban,Tuesday,Sep,2,Male,Married
15166,Jan,4,Tuesday,Mazda,Urban,Friday,Jan,4,Male,Married
2618,May,4,Monday,Honda,Urban,Monday,May,4,Male,Married
7978,Jul,4,Tuesday,Toyota,Urban,Friday,Aug,4,Male,Married
7149,Jul,2,Monday,Pontiac,Urban,Monday,Jul,2,Male,Married
9939,Mar,3,Friday,Mazda,Urban,Tuesday,Mar,4,Male,Married
5284,Apr,2,Sunday,Honda,Urban,Tuesday,Apr,3,Male,Married
10162,Mar,3,Thursday,Pontiac,Urban,Wednesday,Mar,4,Male,Single
7442,Dec,2,Monday,Toyota,Urban,Tuesday,Jan,3,Male,Married
14687,Apr,3,Saturday,Honda,Urban,Tuesday,Apr,4,Male,Married
11131,Aug,3,Monday,Pontiac,Urban,Tuesday,Aug,3,Female,Married
8382,Jan,2,Thursday,Toyota,Urban,Friday,Jan,2,Male,Married
8417,Apr,2,Sunday,Mazda,Urban,Thursday,Jun,2,Male,Single
7737,Aug,2,Monday,Mazda,Urban,Monday,Aug,2,Female,Single
11426,Aug,4,Tuesday,Honda,Urban,Tuesday,Aug,4,Male,Married
8385,Jan,4,Monday,Honda,Urban,Tuesday,Jan,4,Male,Single
1689,Mar,1,Wednesday,Toyota,Rural,Wednesday,Mar,1,Male,Single
13706,Apr,1,Wednesday,Accura,Urban,Thursday,Apr,4,Male,Married
58,May,1,Monday,Honda,Rural,Wednesday,May,4,Male,Single
14208,Sep,2,Saturday,Pontiac,Urban,Wednesday,Sep,3,Male,Married
10817,Sep,2,Saturday,Pontiac,Urban,Sunday,Sep,3,Male,Married
2887,Aug,4,Thursday,Mazda,Urban,Friday,Aug,4,Male,Married
14234,Feb,2,Monday,Pontiac,Urban,Monday,Feb,2,Male,Married
3884,May,4,Monday,Toyota,Urban,Tuesday,May,4,Male,Married
8239,Jan,1,Monday,Pontiac,Rural,Tuesday,Jan,1,Male,Single
14016,Apr,3,Friday,Ford,Urban,Tuesday,Apr,4,Male,Married
14394,Apr,3,Friday,Honda,Urban,Monday,Apr,3,Male,Single
12356,Jul,5,Friday,Mazda,Urban,Thursday,Aug,5,Male,Single
7939,Mar,3,Wednesday,Pontiac,Urban,Tuesday,Mar,4,Male,Single
12185,Jul,2,Tuesday,Toyota,Urban,Tuesday,Jul,2,Male,Single
7775,Jan,4,Wednesday,Honda,Urban,Thursday,Apr,1,Male,Married
11336,Dec,2,Monday,Accura,Urban,Wednesday,Dec,3,Male,Married
9450,Jan,4,Sunday,Mazda,Urban,Tuesday,Jan,4,Male,Married
2894,Apr,1,Saturday,Mazda,Urban,Wednesday,Apr,1,Male,Single
2292,Mar,4,Thursday,Chevrolet,Urban,Friday,Apr,1,Male,Married
5346,Feb,1,Wednesday,Toyota,Rural,Wednesday,Feb,1,Male,Married
4715,Nov,3,Wednesday,Toyota,Urban,Friday,Nov,3,Male,Married
4146,Jul,1,Thursday,Pontiac,Urban,Tuesday,Aug,1,Male,Married
14371,Nov,1,Monday,Toyota,Urban,Monday,Nov,1,Male,Single
2849,Dec,4,Sunday,Pontiac,Urban,Wednesday,Mar,2,Male,Married
5424,Jul,4,Sunday,Toyota,Urban,Tuesday,Aug,1,Male,Single
9592,Jul,2,Monday,Toyota,Urban,Tuesday,Oct,4,Male,Married
10794,May,4,Thursday,Toyota,Rural,Monday,May,5,Male,Married
13440,Jun,2,Thursday,Accura,Urban,Friday,Aug,3,Male,Single
10349,Feb,3,Monday,Chevrolet,Urban,Tuesday,Feb,3,Female,Married
14795,Jun,5,Tuesday,Honda,Urban,Wednesday,Jun,5,Male,Married
6452,Dec,2,Thursday,Mazda,Urban,Tuesday,Dec,4,Male,Married
7028,Dec,5,Friday,Pontiac,Urban,Wednesday,Jan,1,Female,Married
7493,Oct,4,Sunday,VW,Urban,Wednesday,Nov,1,Male,Married
2631,Apr,1,Tuesday,Pontiac,Urban,Tuesday,Apr,1,Male,Married
14007,Aug,2,Saturday,Accura,Urban,Monday,Aug,3,Male,Married
990,Jun,2,Wednesday,Honda,Urban,Thursday,Jun,2,Male,Married
6445,Sep,1,Sunday,Pontiac,Urban,Thursday,Sep,3,Female,Single
7515,Jul,3,Saturday,Toyota,Urban,Tuesday,Jul,3,Male,Married
6335,May,5,Monday,Mazda,Urban,Tuesday,May,5,Male,Married
2817,Aug,2,Monday,Chevrolet,Urban,Thursday,Aug,4,Female,Married
6734,Mar,2,Wednesday,Pontiac,Urban,Friday,Mar,3,Male,Married
11678,May,1,Monday,Dodge,Urban,Tuesday,May,2,Male,Married
14400,Mar,3,Friday,Honda,Urban,Friday,Apr,1,Female,Single
12281,Jul,2,Monday,Pontiac,Urban,Tuesday,Feb,4,Male,Married
15009,Oct,4,Friday,Mazda,Rural,Monday,Oct,5,Female,Single
9688,Apr,3,Saturday,Toyota,Urban,Friday,Apr,4,Male,Single
7132,Mar,2,Monday,Honda,Urban,Monday,Mar,3,Male,Married
6668,Jul,4,Wednesday,Mazda,Urban,Friday,Jul,5,Male,Married
11649,Oct,2,Monday,Mazda,Urban,Monday,Oct,4,Male,Married
6975,Mar,2,Saturday,Pontiac,Rural,Monday,Mar,2,Male,Married
10569,Mar,1,Sunday,Mazda,Urban,Wednesday,Mar,2,Male,Married
9964,May,4,Wednesday,Toyota,Urban,Thursday,Jun,1,Male,Married
4301,Nov,1,Friday,Pontiac,Urban,Monday,Nov,2,Female,Single
1629,Nov,4,Wednesday,Chevrolet,Urban,Wednesday,Dec,3,Male,Married
9348,May,2,Tuesday,Honda,Urban,Wednesday,May,2,Male,Married
5771,Aug,3,Thursday,Pontiac,Urban,Tuesday,Aug,4,Male,Married
4123,Mar,3,Tuesday,Honda,Urban,Friday,Mar,5,Male,Married
227,Oct,3,Tuesday,VW,Urban,Tuesday,Oct,5,Female,Single
680,Apr,3,Tuesday,Ford,Urban,Thursday,Apr,5,Male,Married
10057,Apr,5,Friday,Honda,Urban,Thursday,May,3,Male,Single
2452,Mar,3,Saturday,Chevrolet,Urban,Tuesday,Mar,4,Male,Married
9045,Oct,1,Monday,Chevrolet,Urban,Wednesday,Oct,1,Male,Married
6964,Jun,2,Sunday,Pontiac,Urban,Wednesday,Jun,4,Female,Married
8661,Apr,1,Sunday,Honda,Urban,Saturday,Apr,2,Female,Single
3137,Sep,3,Sunday,Toyota,Urban,Wednesday,Sep,4,Male,Single
12057,Mar,1,Friday,Pontiac,Urban,Thursday,Mar,2,Male,Married
14777,Sep,4,Sunday,Honda,Urban,Sunday,Oct,1,Male,Married
9873,Feb,1,Sunday,Pontiac,Urban,Tuesday,Feb,3,Female,Single
618,Jan,3,Sunday,Ford,Urban,Thursday,Feb,1,Female,Married
10701,Jul,1,Monday,Dodge,Urban,Tuesday,Sep,2,Male,Married
3082,Jul,2,Thursday,Toyota,Urban,Wednesday,Jul,4,Male,Married
8214,Sep,4,Thursday,Pontiac,Urban,Tuesday,Jul,2,Female,Married
14936,Apr,3,Tuesday,Ford,Urban,Wednesday,Apr,3,Male,Married
11047,Mar,4,Saturday,Ford,Urban,Saturday,Mar,4,Male,Married
9206,Nov,3,Tuesday,Mazda,Urban,Tuesday,Nov,3,Male,Single
10022,Apr,5,Saturday,Pontiac,Urban,Wednesday,May,2,Male,Married
11159,Mar,5,Friday,Honda,Urban,Thursday,Apr,1,Male,Single
7767,May,3,Sunday,Pontiac,Urban,Tuesday,May,3,Male,Single
2422,Mar,2,Thursday,Pontiac,Urban,Monday,Mar,2,Male,Married
6530,Sep,1,Monday,Pontiac,Urban,Wednesday,Sep,2,Male,Married
6902,Mar,1,Wednesday,Honda,Urban,Wednesday,Mar,1,Male,Single
5067,Nov,1,Monday,Chevrolet,Urban,Monday,Nov,1,Female,Single
3482,May,2,Monday,Pontiac,Urban,Friday,May,2,Male,Married
2579,Apr,3,Wednesday,Chevrolet,Urban,Wednesday,May,1,Male,Married
2524,Jan,1,Thursday,Toyota,Urban,Tuesday,Mar,4,Male,Married
11982,Jun,4,Wednesday,Chevrolet,Urban,Tuesday,Jan,4,Male,Married
10212,Jul,2,Friday,Mazda,Urban,Friday,Jul,2,Male,Married
13059,Sep,3,Monday,Pontiac,Urban,Monday,Sep,3,Male,Married
395,Nov,4,Tuesday,Honda,Urban,Wednesday,Nov,4,Male,Single
1460,Dec,1,Thursday,Honda,Urban,Tuesday,Dec,4,Male,Married
9255,Jun,5,Wednesday,Pontiac,Urban,Tuesday,Aug,1,Male,Married
14218,Mar,1,Tuesday,Mazda,Urban,Thursday,Mar,1,Female,Married
14041,Aug,3,Tuesday,Pontiac,Urban,Wednesday,Aug,4,Male,Single
12386,Nov,4,Thursday,Pontiac,Urban,Friday,Nov,4,Male,Married
13883,Feb,4,Saturday,Pontiac,Rural,Thursday,Mar,1,Female,Married
1860,Mar,2,Monday,Pontiac,Urban,Tuesday,Mar,2,Male,Married
